Size of Array,Type of Array,Sorting Algorithm,Number of Comparisons,Execution Time
27,Random,Bubble,348,4.831e-06
27,Random,Selection,351,3.026e-06
27,Random,Insertion,196,3.468e-06
27,Sorted,Heap,26,2.82e-07
27,Sorted,Bubble,26,2.35e-07
27,Sorted,Selection,351,2.084e-06
27,Sorted,Insertion,26,3.39e-07
27,Inversely-sorted,Heap,351,6.636e-06
27,Inversely-sorted,Bubble,351,6.612e-06
27,Inversely-sorted,Selection,351,2.361e-06
27,Inversely-sorted,Insertion,351,3.608e-05
27,Random,Heap,341,6.013e-06
27,Random,Bubble,341,5.319e-06
27,Random,Selection,351,3.272e-06
27,Random,Insertion,247,4.709e-06
27,Sorted,Heap,26,2.06e-07
27,Sorted,Bubble,26,2.4e-07
27,Sorted,Selection,351,1.998e-06
27,Sorted,Insertion,26,3.1e-07
27,Inversely-sorted,Heap,351,6.688e-06
27,Inversely-sorted,Bubble,351,6.522e-06
27,Inversely-sorted,Selection,351,2.224e-06
27,Inversely-sorted,Insertion,351,6.807e-06
27,Random,Heap,351,5.842e-06
27,Random,Bubble,351,5.001e-06
27,Random,Selection,351,3.201e-06
27,Random,Insertion,224,4.222e-06
27,Sorted,Heap,26,2.03e-07
27,Sorted,Bubble,26,2.49e-07
27,Sorted,Selection,351,1.967e-06
27,Sorted,Insertion,26,3.03e-07
27,Inversely-sorted,Heap,351,6.789e-06
27,Inversely-sorted,Bubble,351,6.54e-06
27,Inversely-sorted,Selection,351,2.051e-06
27,Inversely-sorted,Insertion,351,7.045e-06
27,Random,Heap,348,6.328e-06
27,Random,Bubble,348,4.987e-06
27,Random,Selection,351,2.963e-06
27,Random,Insertion,215,4.138e-06
27,Sorted,Heap,26,2.24e-07
27,Sorted,Bubble,26,2.38e-07
27,Sorted,Selection,351,2.12e-06
27,Sorted,Insertion,26,2.6e-07
27,Inversely-sorted,Heap,351,6.474e-06
27,Inversely-sorted,Bubble,351,6.591e-06
27,Inversely-sorted,Selection,351,2.123e-06
27,Inversely-sorted,Insertion,351,6.761e-06
27,Random,Heap,336,5.644e-06
27,Random,Bubble,336,4.805e-06
27,Random,Selection,351,3.075e-06
27,Random,Insertion,211,3.766e-06
27,Sorted,Heap,26,3.02e-07
27,Sorted,Bubble,26,2.14e-07
27,Sorted,Selection,351,2.155e-06
27,Sorted,Insertion,26,2.91e-07
27,Inversely-sorted,Heap,351,5.782e-06
27,Inversely-sorted,Bubble,351,6.124e-06
27,Inversely-sorted,Selection,351,2.36e-06
27,Inversely-sorted,Insertion,351,6.222e-06
27,Random,Heap,341,5.547e-06
27,Random,Bubble,341,4.401e-06
27,Random,Selection,351,2.955e-06
27,Random,Insertion,211,3.575e-06
27,Sorted,Heap,26,2.2e-07
27,Sorted,Bubble,26,2.03e-07
27,Sorted,Selection,351,2.111e-06
27,Sorted,Insertion,26,2.85e-07
27,Inversely-sorted,Heap,351,6.652e-06
27,Inversely-sorted,Bubble,351,6.453e-06
27,Inversely-sorted,Selection,351,2.375e-06
27,Inversely-sorted,Insertion,351,6.19e-06
27,Random,Heap,351,4.838e-06
27,Random,Bubble,351,5.271e-06
27,Random,Selection,351,2.674e-06
27,Random,Insertion,211,4.163e-06
27,Sorted,Heap,26,2.41e-07
27,Sorted,Bubble,26,2.4e-07
27,Sorted,Selection,351,1.809e-06
27,Sorted,Insertion,26,2.6e-07
27,Inversely-sorted,Heap,351,5.917e-06
27,Inversely-sorted,Bubble,351,6.172e-06
27,Inversely-sorted,Selection,351,2.29e-06
27,Inversely-sorted,Insertion,351,6.068e-06
27,Random,Heap,350,0.000225452
27,Random,Bubble,350,5.871e-06
27,Random,Selection,351,3.205e-06
27,Random,Insertion,222,4.334e-06
27,Sorted,Heap,26,2.63e-07
27,Sorted,Bubble,26,2.38e-07
27,Sorted,Selection,351,2.143e-06
27,Sorted,Insertion,26,3.12e-07
27,Inversely-sorted,Heap,351,6.71e-06
27,Inversely-sorted,Bubble,351,6.591e-06
27,Inversely-sorted,Selection,351,2.491e-06
27,Inversely-sorted,Insertion,351,3.4078e-05
27,Random,Heap,351,6.339e-06
27,Random,Bubble,351,5.956e-06
27,Random,Selection,351,3.234e-06
27,Random,Insertion,266,5.077e-06
27,Sorted,Heap,26,2.44e-07
27,Sorted,Bubble,26,2.42e-07
27,Sorted,Selection,351,2.827e-06
27,Sorted,Insertion,26,3.72e-07
27,Inversely-sorted,Heap,351,7.843e-06
27,Inversely-sorted,Bubble,351,6.686e-06
27,Inversely-sorted,Selection,351,2.323e-06
27,Inversely-sorted,Insertion,351,6.807e-06
27,Random,Heap,345,5.801e-06
27,Random,Bubble,345,5.318e-06
27,Random,Selection,351,3.094e-06
27,Random,Insertion,244,4.408e-06
27,Sorted,Heap,26,3e-07
27,Sorted,Bubble,26,2.1e-07
27,Sorted,Selection,351,2.105e-06
27,Sorted,Insertion,26,2.97e-07
27,Inversely-sorted,Heap,351,6.659e-06
27,Inversely-sorted,Bubble,351,6.549e-06
27,Inversely-sorted,Selection,351,2.373e-06
27,Inversely-sorted,Insertion,351,6.845e-06
27,Random,Heap,351,5.726e-06
27,Random,Bubble,351,4.846e-06
27,Random,Selection,351,3.24e-06
27,Random,Insertion,206,4.034e-06
27,Sorted,Heap,26,2.84e-07
27,Sorted,Bubble,26,2.56e-07
27,Sorted,Selection,351,2.097e-06
27,Sorted,Insertion,26,2.84e-07
27,Inversely-sorted,Heap,351,6.601e-06
27,Inversely-sorted,Bubble,351,6.553e-06
27,Inversely-sorted,Selection,351,2.265e-06
27,Inversely-sorted,Insertion,351,6.167e-06
27,Random,Heap,345,5.122e-06
27,Random,Bubble,345,4.72e-06
27,Random,Selection,351,2.941e-06
27,Random,Insertion,190,3.73e-06
27,Sorted,Heap,26,2.23e-07
27,Sorted,Bubble,26,2.39e-07
27,Sorted,Selection,351,2.048e-06
27,Sorted,Insertion,26,2.61e-07
27,Inversely-sorted,Heap,351,6.54e-06
27,Inversely-sorted,Bubble,351,6.384e-06
27,Inversely-sorted,Selection,351,2.327e-06
27,Inversely-sorted,Insertion,351,6.835e-06
27,Random,Heap,345,5.623e-06
27,Random,Bubble,345,4.996e-06
27,Random,Selection,351,3.129e-06
27,Random,Insertion,218,4.273e-06
27,Sorted,Heap,26,2.44e-07
27,Sorted,Bubble,26,2.1e-07
27,Sorted,Selection,351,2.035e-06
27,Sorted,Insertion,26,2.69e-07
27,Inversely-sorted,Heap,351,6.511e-06
27,Inversely-sorted,Bubble,351,6.488e-06
27,Inversely-sorted,Selection,351,2.329e-06
27,Inversely-sorted,Insertion,351,6.857e-06
27,Random,Heap,323,5.152e-06
27,Random,Bubble,323,4.57e-06
27,Random,Selection,351,3.08e-06
27,Random,Insertion,205,3.741e-06
27,Sorted,Heap,26,2.9e-07
27,Sorted,Bubble,26,2.58e-07
27,Sorted,Selection,351,2.15e-06
27,Sorted,Insertion,26,3.43e-07
27,Inversely-sorted,Heap,351,6.579e-06
27,Inversely-sorted,Bubble,351,6.543e-06
27,Inversely-sorted,Selection,351,2.164e-06
27,Inversely-sorted,Insertion,351,3.5842e-05
27,Random,Heap,350,5.932e-06
27,Random,Bubble,350,5.199e-06
27,Random,Selection,351,3.041e-06
27,Random,Insertion,231,4.377e-06
27,Sorted,Heap,26,2.05e-07
27,Sorted,Bubble,26,2.39e-07
27,Sorted,Selection,351,2.061e-06
27,Sorted,Insertion,26,2.57e-07
27,Inversely-sorted,Heap,351,6.617e-06
27,Inversely-sorted,Bubble,351,6.582e-06
27,Inversely-sorted,Selection,351,2.129e-06
27,Inversely-sorted,Insertion,351,6.93e-06
27,Random,Heap,345,5.69e-06
27,Random,Bubble,345,5.373e-06
27,Random,Selection,351,3.441e-06
27,Random,Insertion,190,3.268e-06
27,Sorted,Heap,26,2.73e-07
27,Sorted,Bubble,26,2.51e-07
27,Sorted,Selection,351,2.061e-06
27,Sorted,Insertion,26,2.7e-07
27,Inversely-sorted,Heap,351,6.542e-06
27,Inversely-sorted,Bubble,351,6.619e-06
27,Inversely-sorted,Selection,351,2.165e-06
27,Inversely-sorted,Insertion,351,6.569e-06
27,Random,Heap,348,5.557e-06
27,Random,Bubble,348,4.847e-06
27,Random,Selection,351,3.142e-06
27,Random,Insertion,205,4.074e-06
27,Sorted,Heap,26,2.74e-07
27,Sorted,Bubble,26,2.36e-07
27,Sorted,Selection,351,2.016e-06
27,Sorted,Insertion,26,3.01e-07
27,Inversely-sorted,Heap,351,6.562e-06
27,Inversely-sorted,Bubble,351,6.545e-06
27,Inversely-sorted,Selection,351,2.136e-06
27,Inversely-sorted,Insertion,351,3.4713e-05
27,Random,Heap,350,6.171e-06
27,Random,Bubble,350,5.436e-06
27,Random,Selection,351,3.155e-06
27,Random,Insertion,239,4.444e-06
27,Sorted,Heap,26,2.44e-07
27,Sorted,Bubble,26,2.45e-07
27,Sorted,Selection,351,2.048e-06
27,Sorted,Insertion,26,3.26e-07
27,Inversely-sorted,Heap,351,6.632e-06
27,Inversely-sorted,Bubble,351,6.559e-06
27,Inversely-sorted,Selection,351,3.0521e-05
27,Inversely-sorted,Insertion,351,6.794e-06
27,Random,Heap,351,6.812e-06
27,Random,Bubble,351,5.85e-06
27,Random,Selection,351,3.143e-06
27,Random,Insertion,266,3.2754e-05
27,Sorted,Heap,26,2.35e-07
27,Sorted,Bubble,26,2.36e-07
27,Sorted,Selection,351,2.045e-06
27,Sorted,Insertion,26,2.55e-07
27,Inversely-sorted,Heap,351,6.618e-06
27,Inversely-sorted,Bubble,351,6.367e-06
27,Inversely-sorted,Selection,351,2.133e-06
27,Inversely-sorted,Insertion,351,6.793e-06
27,Random,Heap,336,4.895e-06
27,Random,Bubble,336,4.551e-06
27,Random,Selection,351,3.074e-06
27,Random,Insertion,178,0.000246119
27,Sorted,Heap,26,2.62e-07
27,Sorted,Bubble,26,2.49e-07
27,Sorted,Selection,351,2.044e-06
27,Sorted,Insertion,26,2.99e-07
27,Inversely-sorted,Heap,351,6.68e-06
27,Inversely-sorted,Bubble,351,6.598e-06
27,Inversely-sorted,Selection,351,2.125e-06
27,Inversely-sorted,Insertion,351,6.825e-06
27,Random,Heap,315,4.585e-06
27,Random,Bubble,315,3.601e-06
27,Random,Selection,351,2.823e-06
27,Random,Insertion,144,2.729e-06
27,Sorted,Heap,26,2.06e-07
27,Sorted,Bubble,26,2.68e-07
27,Sorted,Selection,351,1.974e-06
27,Sorted,Insertion,26,3.38e-07
27,Inversely-sorted,Heap,351,6.582e-06
27,Inversely-sorted,Bubble,351,6.565e-06
27,Inversely-sorted,Selection,351,2.232e-06
27,Inversely-sorted,Insertion,351,6.824e-06
27,Random,Heap,306,4.982e-06
27,Random,Bubble,306,4.242e-06
27,Random,Selection,351,3.02e-06
27,Random,Insertion,198,3.696e-06
27,Sorted,Heap,26,2.42e-07
27,Sorted,Bubble,26,2.48e-07
27,Sorted,Selection,351,2.085e-06
27,Sorted,Insertion,26,2.87e-07
27,Inversely-sorted,Heap,351,6.549e-06
27,Inversely-sorted,Bubble,351,6.401e-06
27,Inversely-sorted,Selection,351,2.027e-06
27,Inversely-sorted,Insertion,351,5.004e-06
27,Random,Heap,345,4.051e-06
27,Random,Bubble,345,3.529e-06
27,Random,Selection,351,2.63e-06
27,Random,Insertion,252,2.83e-06
27,Sorted,Heap,26,1.59e-07
27,Sorted,Bubble,26,1.6e-07
27,Sorted,Selection,351,1.474e-06
27,Sorted,Insertion,26,1.9e-07
27,Inversely-sorted,Heap,351,6.406e-06
27,Inversely-sorted,Bubble,351,6.568e-06
27,Inversely-sorted,Selection,351,2.123e-06
27,Inversely-sorted,Insertion,351,6.549e-06
27,Random,Heap,273,4.626e-06
27,Random,Bubble,273,3.962e-06
27,Random,Selection,351,2.928e-06
27,Random,Insertion,184,3.147e-06
27,Sorted,Heap,26,2.24e-07
27,Sorted,Bubble,26,2.23e-07
27,Sorted,Selection,351,2.131e-06
27,Sorted,Insertion,26,4.15e-07
27,Inversely-sorted,Heap,351,4.367e-06
27,Inversely-sorted,Bubble,351,4.291e-06
27,Inversely-sorted,Selection,351,2.072e-06
27,Inversely-sorted,Insertion,351,3.937e-06
27,Random,Heap,345,3.656e-06
27,Random,Bubble,345,3.222e-06
27,Random,Selection,351,2.36e-06
27,Random,Insertion,176,2.035e-06
27,Sorted,Heap,26,2.03e-07
27,Sorted,Bubble,26,3.91e-07
27,Sorted,Selection,351,2.143e-06
27,Sorted,Insertion,26,3.2e-07
27,Inversely-sorted,Heap,351,6.392e-06
27,Inversely-sorted,Bubble,351,6.38e-06
27,Inversely-sorted,Selection,351,2.219e-06
27,Inversely-sorted,Insertion,351,6.189e-06
27,Random,Heap,345,5.08e-06
27,Random,Bubble,345,4.311e-06
27,Random,Selection,351,2.966e-06
27,Random,Insertion,197,3.247e-06
27,Sorted,Heap,26,2.56e-07
27,Sorted,Bubble,26,1.87e-07
27,Sorted,Selection,351,1.96e-06
27,Sorted,Insertion,26,2.87e-07
27,Inversely-sorted,Heap,351,6.266e-06
27,Inversely-sorted,Bubble,351,6.247e-06
27,Inversely-sorted,Selection,351,2.443e-06
27,Inversely-sorted,Insertion,351,6.479e-06
27,Random,Heap,348,5.326e-06
27,Random,Bubble,348,4.907e-06
27,Random,Selection,351,2.895e-06
27,Random,Insertion,205,3.798e-06
27,Sorted,Heap,26,3.06e-07
27,Sorted,Bubble,26,2.38e-07
27,Sorted,Selection,351,2.049e-06
27,Sorted,Insertion,26,2.6e-07
27,Inversely-sorted,Heap,351,6.636e-06
27,Inversely-sorted,Bubble,351,6.506e-06
27,Inversely-sorted,Selection,351,2.318e-06
27,Inversely-sorted,Insertion,351,6.735e-06
27,Random,Heap,351,5.075e-06
27,Random,Bubble,351,4.688e-06
27,Random,Selection,351,2.928e-06
27,Random,Insertion,173,3.33e-06
27,Sorted,Heap,26,2.6e-07
27,Sorted,Bubble,26,1.79e-07
27,Sorted,Selection,351,2.04e-06
27,Sorted,Insertion,26,2.83e-07
27,Inversely-sorted,Heap,351,6.463e-06
27,Inversely-sorted,Bubble,351,6.442e-06
27,Inversely-sorted,Selection,351,2.312e-06
27,Inversely-sorted,Insertion,351,6.653e-06
28,Random,Heap,357,5.787e-06
28,Random,Bubble,357,5.042e-06
28,Random,Selection,378,3.404e-06
28,Random,Insertion,231,4.283e-06
28,Sorted,Heap,27,2.76e-07
28,Sorted,Bubble,27,2.9e-07
28,Sorted,Selection,378,2.228e-06
28,Sorted,Insertion,27,3.28e-07
28,Inversely-sorted,Heap,378,6.862e-06
28,Inversely-sorted,Bubble,378,6.913e-06
28,Inversely-sorted,Selection,378,2.652e-06
28,Inversely-sorted,Insertion,378,7.19e-06
28,Random,Heap,372,5.961e-06
28,Random,Bubble,372,5.18e-06
28,Random,Selection,378,3.086e-06
28,Random,Insertion,207,4.026e-06
28,Sorted,Heap,27,2.57e-07
28,Sorted,Bubble,27,2.59e-07
28,Sorted,Selection,378,2.048e-06
28,Sorted,Insertion,27,2.71e-07
28,Inversely-sorted,Heap,378,7.043e-06
28,Inversely-sorted,Bubble,378,6.916e-06
28,Inversely-sorted,Selection,378,2.577e-06
28,Inversely-sorted,Insertion,378,7.216e-06
28,Random,Heap,342,5.217e-06
28,Random,Bubble,342,4.441e-06
28,Random,Selection,378,2.915e-06
28,Random,Insertion,192,3.591e-06
28,Sorted,Heap,27,2.03e-07
28,Sorted,Bubble,27,2.39e-07
28,Sorted,Selection,378,2.029e-06
28,Sorted,Insertion,27,2.47e-07
28,Inversely-sorted,Heap,378,7.017e-06
28,Inversely-sorted,Bubble,378,6.763e-06
28,Inversely-sorted,Selection,378,2.318e-06
28,Inversely-sorted,Insertion,378,6.865e-06
28,Random,Heap,368,5.742e-06
28,Random,Bubble,368,4.826e-06
28,Random,Selection,378,3.201e-06
28,Random,Insertion,203,3.549e-06
28,Sorted,Heap,27,2.84e-07
28,Sorted,Bubble,27,2.16e-07
28,Sorted,Selection,378,2.178e-06
28,Sorted,Insertion,27,2.79e-07
28,Inversely-sorted,Heap,378,6.807e-06
28,Inversely-sorted,Bubble,378,6.826e-06
28,Inversely-sorted,Selection,378,2.433e-06
28,Inversely-sorted,Insertion,378,6.765e-06
28,Random,Heap,368,5.707e-06
28,Random,Bubble,368,5.115e-06
28,Random,Selection,378,3.141e-06
28,Random,Insertion,198,3.686e-06
28,Sorted,Heap,27,2.31e-07
28,Sorted,Bubble,27,2.07e-07
28,Sorted,Selection,378,2.234e-06
28,Sorted,Insertion,27,3.09e-07
28,Inversely-sorted,Heap,378,6.991e-06
28,Inversely-sorted,Bubble,378,6.401e-06
28,Inversely-sorted,Selection,378,2.543e-06
28,Inversely-sorted,Insertion,378,7.151e-06
28,Random,Heap,375,6.058e-06
28,Random,Bubble,375,5.642e-06
28,Random,Selection,378,3.139e-06
28,Random,Insertion,234,4.534e-06
28,Sorted,Heap,27,2.58e-07
28,Sorted,Bubble,27,2.45e-07
28,Sorted,Selection,378,2.133e-06
28,Sorted,Insertion,27,2.36e-07
28,Inversely-sorted,Heap,378,6.515e-06
28,Inversely-sorted,Bubble,378,7.036e-06
28,Inversely-sorted,Selection,378,2.548e-06
28,Inversely-sorted,Insertion,378,7.058e-06
28,Random,Heap,378,5.366e-06
28,Random,Bubble,378,5.041e-06
28,Random,Selection,378,2.833e-06
28,Random,Insertion,202,3.82e-06
28,Sorted,Heap,27,2.93e-07
28,Sorted,Bubble,27,2.48e-07
28,Sorted,Selection,378,2.325e-06
28,Sorted,Insertion,27,2.9e-07
28,Inversely-sorted,Heap,378,6.995e-06
28,Inversely-sorted,Bubble,378,6.515e-06
28,Inversely-sorted,Selection,378,2.742e-06
28,Inversely-sorted,Insertion,378,6.476e-06
28,Random,Heap,368,5.187e-06
28,Random,Bubble,368,4.763e-06
28,Random,Selection,378,3.05e-06
28,Random,Insertion,201,3.58e-06
28,Sorted,Heap,27,2.3e-07
28,Sorted,Bubble,27,3.01e-07
28,Sorted,Selection,378,1.763e-06
28,Sorted,Insertion,27,2.38e-07
28,Inversely-sorted,Heap,378,4.582e-06
28,Inversely-sorted,Bubble,378,4.512e-06
28,Inversely-sorted,Selection,378,2.143e-06
28,Inversely-sorted,Insertion,378,4.191e-06
28,Random,Heap,372,4.204e-06
28,Random,Bubble,372,3.985e-06
28,Random,Selection,378,3.214e-06
28,Random,Insertion,247,4.513e-06
28,Sorted,Heap,27,2.21e-07
28,Sorted,Bubble,27,2e-07
28,Sorted,Selection,378,2.11e-06
28,Sorted,Insertion,27,3.82e-07
28,Inversely-sorted,Heap,378,7.062e-06
28,Inversely-sorted,Bubble,378,7.079e-06
28,Inversely-sorted,Selection,378,2.69e-06
28,Inversely-sorted,Insertion,378,7.162e-06
28,Random,Heap,350,5.615e-06
28,Random,Bubble,350,4.703e-06
28,Random,Selection,378,3.23e-06
28,Random,Insertion,218,4.079e-06
28,Sorted,Heap,27,3.91e-07
28,Sorted,Bubble,27,2.45e-07
28,Sorted,Selection,378,2.258e-06
28,Sorted,Insertion,27,3.21e-07
28,Inversely-sorted,Heap,378,7.07e-06
28,Inversely-sorted,Bubble,378,6.962e-06
28,Inversely-sorted,Selection,378,2.401e-06
28,Inversely-sorted,Insertion,378,6.49e-06
28,Random,Heap,357,6.117e-06
28,Random,Bubble,357,6.328e-06
28,Random,Selection,378,3.192e-06
28,Random,Insertion,237,3.915e-06
28,Sorted,Heap,27,2.42e-07
28,Sorted,Bubble,27,2.61e-07
28,Sorted,Selection,378,2.794e-06
28,Sorted,Insertion,27,3.23e-07
28,Inversely-sorted,Heap,378,8.65e-06
28,Inversely-sorted,Bubble,378,8.174e-06
28,Inversely-sorted,Selection,378,3.018e-06
28,Inversely-sorted,Insertion,378,6.48e-06
28,Random,Heap,357,4.846e-06
28,Random,Bubble,357,4.346e-06
28,Random,Selection,378,2.999e-06
28,Random,Insertion,158,3.071e-06
28,Sorted,Heap,27,2.31e-07
28,Sorted,Bubble,27,2.33e-07
28,Sorted,Selection,378,2.126e-06
28,Sorted,Insertion,27,2.84e-07
28,Inversely-sorted,Heap,378,1.9474e-05
28,Inversely-sorted,Bubble,378,5.967e-06
28,Inversely-sorted,Selection,378,2.279e-06
28,Inversely-sorted,Insertion,378,5.716e-06
28,Random,Heap,357,4.729e-06
28,Random,Bubble,357,4.246e-06
28,Random,Selection,378,2.641e-06
28,Random,Insertion,220,3.324e-06
28,Sorted,Heap,27,2.04e-07
28,Sorted,Bubble,27,1.86e-07
28,Sorted,Selection,378,2.386e-06
28,Sorted,Insertion,27,3.49e-07
28,Inversely-sorted,Heap,378,6.638e-06
28,Inversely-sorted,Bubble,378,6.268e-06
28,Inversely-sorted,Selection,378,2.469e-06
28,Inversely-sorted,Insertion,378,6.415e-06
28,Random,Heap,375,5.213e-06
28,Random,Bubble,375,5.011e-06
28,Random,Selection,378,3.196e-06
28,Random,Insertion,215,3.428e-06
28,Sorted,Heap,27,2.29e-07
28,Sorted,Bubble,27,2.58e-07
28,Sorted,Selection,378,2.25e-06
28,Sorted,Insertion,27,2.98e-07
28,Inversely-sorted,Heap,378,5.801e-06
28,Inversely-sorted,Bubble,378,6.057e-06
28,Inversely-sorted,Selection,378,2.483e-06
28,Inversely-sorted,Insertion,378,7.033e-06
28,Random,Heap,372,5.773e-06
28,Random,Bubble,372,4.89e-06
28,Random,Selection,378,3.043e-06
28,Random,Insertion,207,3.887e-06
28,Sorted,Heap,27,2.17e-07
28,Sorted,Bubble,27,2.2e-07
28,Sorted,Selection,378,2.1e-06
28,Sorted,Insertion,27,2.84e-07
28,Inversely-sorted,Heap,378,6.713e-06
28,Inversely-sorted,Bubble,378,0.0037264
28,Inversely-sorted,Selection,378,2.708e-06
28,Inversely-sorted,Insertion,378,6.695e-06
28,Random,Heap,357,5.264e-06
28,Random,Bubble,357,4.651e-06
28,Random,Selection,378,2.785e-06
28,Random,Insertion,196,3.075e-06
28,Sorted,Heap,27,2.32e-07
28,Sorted,Bubble,27,1.94e-07
28,Sorted,Selection,378,1.925e-06
28,Sorted,Insertion,27,4.87e-07
28,Inversely-sorted,Heap,378,6.333e-06
28,Inversely-sorted,Bubble,378,5.837e-06
28,Inversely-sorted,Selection,378,2.427e-06
28,Inversely-sorted,Insertion,378,6.437e-06
28,Random,Heap,273,4.519e-06
28,Random,Bubble,273,4.293e-06
28,Random,Selection,378,3.034e-06
28,Random,Insertion,188,3.472e-06
28,Sorted,Heap,27,2.35e-07
28,Sorted,Bubble,27,2.41e-07
28,Sorted,Selection,378,2.198e-06
28,Sorted,Insertion,27,3.04e-07
28,Inversely-sorted,Heap,378,7.136e-06
28,Inversely-sorted,Bubble,378,7.089e-06
28,Inversely-sorted,Selection,378,2.746e-06
28,Inversely-sorted,Insertion,378,6.966e-06
28,Random,Heap,357,5.855e-06
28,Random,Bubble,357,5.391e-06
28,Random,Selection,378,3.371e-06
28,Random,Insertion,245,4.928e-06
28,Sorted,Heap,27,3.04e-07
28,Sorted,Bubble,27,2.52e-07
28,Sorted,Selection,378,2.154e-06
28,Sorted,Insertion,27,3e-07
28,Inversely-sorted,Heap,378,6.875e-06
28,Inversely-sorted,Bubble,378,7.163e-06
28,Inversely-sorted,Selection,378,2.841e-06
28,Inversely-sorted,Insertion,378,7.205e-06
28,Random,Heap,377,6.51e-06
28,Random,Bubble,377,5.946e-06
28,Random,Selection,378,3.194e-06
28,Random,Insertion,238,3.615e-06
28,Sorted,Heap,27,2.64e-07
28,Sorted,Bubble,27,2.05e-07
28,Sorted,Selection,378,1.714e-06
28,Sorted,Insertion,27,2.25e-07
28,Inversely-sorted,Heap,378,4.666e-06
28,Inversely-sorted,Bubble,378,4.541e-06
28,Inversely-sorted,Selection,378,2.083e-06
28,Inversely-sorted,Insertion,378,4.269e-06
28,Random,Heap,378,4.299e-06
28,Random,Bubble,378,3.659e-06
28,Random,Selection,378,2.387e-06
28,Random,Insertion,206,2.378e-06
28,Sorted,Heap,27,1.6e-07
28,Sorted,Bubble,27,1.54e-07
28,Sorted,Selection,378,2.211e-06
28,Sorted,Insertion,27,3.02e-07
28,Inversely-sorted,Heap,378,6.418e-06
28,Inversely-sorted,Bubble,378,6.823e-06
28,Inversely-sorted,Selection,378,2.535e-06
28,Inversely-sorted,Insertion,378,6.742e-06
28,Random,Heap,357,4.96e-06
28,Random,Bubble,357,4.269e-06
28,Random,Selection,378,3.107e-06
28,Random,Insertion,201,3.543e-06
28,Sorted,Heap,27,2.69e-07
28,Sorted,Bubble,27,2.77e-07
28,Sorted,Selection,378,2.308e-06
28,Sorted,Insertion,27,2.74e-07
28,Inversely-sorted,Heap,378,8.025e-06
28,Inversely-sorted,Bubble,378,3.6726e-05
28,Inversely-sorted,Selection,378,2.286e-06
28,Inversely-sorted,Insertion,378,5.456e-06
28,Random,Heap,372,5.024e-06
28,Random,Bubble,372,4.331e-06
28,Random,Selection,378,2.685e-06
28,Random,Insertion,226,3.432e-06
28,Sorted,Heap,27,1.8e-07
28,Sorted,Bubble,27,2.11e-07
28,Sorted,Selection,378,2.054e-06
28,Sorted,Insertion,27,2.4e-07
28,Inversely-sorted,Heap,378,6.594e-06
28,Inversely-sorted,Bubble,378,1.916e-05
28,Inversely-sorted,Selection,378,2.501e-06
28,Inversely-sorted,Insertion,378,6.011e-06
28,Random,Heap,333,4.949e-06
28,Random,Bubble,333,3.99e-06
28,Random,Selection,378,3.125e-06
28,Random,Insertion,197,3.322e-06
28,Sorted,Heap,27,2.17e-07
28,Sorted,Bubble,27,2.36e-07
28,Sorted,Selection,378,2.168e-06
28,Sorted,Insertion,27,3.64e-07
28,Inversely-sorted,Heap,378,7.178e-06
28,Inversely-sorted,Bubble,378,6.967e-06
28,Inversely-sorted,Selection,378,2.812e-06
28,Inversely-sorted,Insertion,378,7.432e-06
28,Random,Heap,378,5.911e-06
28,Random,Bubble,378,5.109e-06
28,Random,Selection,378,2.906e-06
28,Random,Insertion,220,3.429e-06
28,Sorted,Heap,27,2.5e-07
28,Sorted,Bubble,27,1.85e-07
28,Sorted,Selection,378,1.662e-06
28,Sorted,Insertion,27,2.41e-07
28,Inversely-sorted,Heap,378,4.615e-06
28,Inversely-sorted,Bubble,378,4.524e-06
28,Inversely-sorted,Selection,378,1.884e-06
28,Inversely-sorted,Insertion,378,4.167e-06
28,Random,Heap,372,3.901e-06
28,Random,Bubble,372,3.327e-06
28,Random,Selection,378,2.487e-06
28,Random,Insertion,181,2.205e-06
28,Sorted,Heap,27,1.54e-07
28,Sorted,Bubble,27,1.55e-07
28,Sorted,Selection,378,1.622e-06
28,Sorted,Insertion,27,2.04e-07
28,Inversely-sorted,Heap,378,4.517e-06
28,Inversely-sorted,Bubble,378,4.466e-06
28,Inversely-sorted,Selection,378,1.945e-06
28,Inversely-sorted,Insertion,378,4.086e-06
28,Random,Heap,372,4.612e-06
28,Random,Bubble,372,4.192e-06
